LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663017,1300.0,1300.0,Pigs,Agriculture," to build a pigpen, since the place where she has the animals now has a dirt floor and it gets muddy.",SV,USD,199.0,2014-01-28 14:45:00+00:00,2014-01-25 08:00:00+00:00,2014-03-08 20:28:26+00:00,14.0,43,"#Repeat Borrower, #Inspiring Story, #Parent, user_favorite",female,bullet,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663166,400.0,400.0,Agriculture,Agriculture,to reap the harvest and to pay for the rental of the land. ,SV,USD,199.0,2014-01-28 21:56:48+00:00,2014-01-15 08:00:00+00:00,2014-02-08 01:13:06+00:00,14.0,9,"#Parent, #Elderly",male,bullet,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663041,1000.0,1000.0,Personal Housing Expenses,Housing,"buy sand, cement, iron, and cement blocks so she can build two walls in her house.",SV,USD,199.0,2014-01-28 15:42:42+00:00,2014-01-15 08:00:00+00:00,2014-03-25 18:16:10+00:00,26.0,36,"#Hidden Gem, #Parent",female,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663151,300.0,300.0,Food Market,Food,"To buy staple grains, since at this harvest time of year, the price is much more affordable.",SV,USD,199.0,2014-01-28 21:19:42+00:00,2014-01-20 08:00:00+00:00,2014-02-01 11:11:11+00:00,14.0,12,,female,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663059,1000.0,1000.0,Clothing Sales,Clothing,to buy more clothing to sell and to pay off a loan at another institution.,SV,USD,199.0,2014-01-28 16:22:49+00:00,2014-01-23 08:00:00+00:00,2014-03-25 15:58:58+00:00,26.0,23,"#Woman Owned Biz, #Single Parent, #Schooling, user_favorite",female,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663057,800.0,800.0,Livestock,Agriculture,to buy livestock to fatten.,SV,USD,199.0,2014-01-28 16:15:43+00:00,2014-01-11 08:00:00+00:00,2014-03-01 18:48:06+00:00,14.0,26,"#Animals, #Parent, user_favorite",male,bullet,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663135,800.0,800.0,Phone Repair,Services,buy goods for his repair shop and another computer so he can obtain greater profits.,SV,USD,199.0,2014-01-28 19:44:44+00:00,2014-01-22 08:00:00+00:00,2014-03-17 21:32:34+00:00,17.0,26,"#Biz Durable Asset, #Schooling, #Parent",male,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663084,150.0,150.0,Food Production/Sales,Food,to stock his business and to buy some tables and chairs,SV,USD,199.0,2014-01-28 17:02:48+00:00,2014-01-23 08:00:00+00:00,2014-02-18 14:31:57+00:00,14.0,6,,male,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663070,1200.0,1200.0,Personal Housing Expenses,Housing,"To improve the home by removing the roof, installing a door, and installing electricity",SV,USD,199.0,2014-01-28 16:47:23+00:00,2014-01-22 08:00:00+00:00,2014-03-21 22:17:52+00:00,26.0,46,"#Parent, #Health and Sanitation",female,monthly,2014-01-28,2014,January,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663582,1500.0,1500.0,Property,Housing,to finish the payments on a piece of property.,SV,USD,199.0,2014-01-29 15:32:48+00:00,2014-01-28 08:00:00+00:00,2014-03-26 19:48:38+00:00,21.0,51,,female,monthly,2014-01-29,2014,January,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,663578,500.0,500.0,Fruits & Vegetables,Food,to buy fruits and vegetables.,SV,USD,199.0,2014-01-29 15:19:22+00:00,2014-01-28 08:00:00+00:00,2014-02-02 02:38:45+00:00,14.0,18,,female,monthly,2014-01-29,2014,January,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664218,200.0,200.0,Fruits & Vegetables,Food,"to buy fruits and vegetables like tomatoes, onions, green peppers, potatoes, apples, bananas, and carrots.",SV,USD,199.0,2014-01-30 22:50:03+00:00,2014-01-27 08:00:00+00:00,2014-02-03 19:50:58+00:00,14.0,5,,female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664193,800.0,800.0,Auto Repair,Services,to purchase tools and materials for his bodywork and painting shop.,SV,USD,199.0,2014-01-30 22:06:04+00:00,2014-01-16 08:00:00+00:00,2014-03-25 15:28:41+00:00,20.0,28,"#Supporting Family, #Biz Durable Asset",male,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664201,350.0,350.0,Personal Housing Expenses,Housing,to repair a bathroom and the pipe for potable water.,SV,USD,199.0,2014-01-30 22:20:24+00:00,2014-01-11 08:00:00+00:00,2014-02-28 19:25:48+00:00,14.0,14,volunteer_like,female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664191,1000.0,1000.0,Farming,Agriculture,buy supplies and plant beans,SV,USD,199.0,2014-01-30 22:03:41+00:00,2014-01-17 08:00:00+00:00,2014-02-27 17:59:10+00:00,26.0,35,"#Vegan, #Parent, #Schooling, user_favorite",male,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664207,500.0,500.0,Agriculture,Agriculture,gather his harvest and buy a cow.,SV,USD,199.0,2014-01-30 22:26:26+00:00,2014-01-08 08:00:00+00:00,2014-02-05 01:29:59+00:00,14.0,11,,male,bullet,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664211,775.0,1500.0,Personal Housing Expenses,Housing,"to renovate a room of his house, to buy floor bricks, cement, sand and other materials.",SV,USD,199.0,2014-01-30 22:29:36+00:00,2014-01-17 08:00:00+00:00,,17.0,19,#Supporting Family,male,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664195,1600.0,1600.0,Home Energy,Personal Use,to install electric power,SV,USD,199.0,2014-01-30 22:10:47+00:00,2014-01-21 08:00:00+00:00,2014-03-12 12:43:13+00:00,14.0,54,"user_favorite, #Parent, #Fabrics, #Woman Owned Biz",female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664206,1000.0,1000.0,Cafe,Food,buy merchandise and stock her cafe.,SV,USD,199.0,2014-01-30 22:24:36+00:00,2014-01-28 08:00:00+00:00,2014-02-08 17:39:47+00:00,26.0,31,"#Single Parent, #Woman Owned Biz, #Schooling",female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664204,500.0,500.0,Fruits & Vegetables,Food,buy more fruit and vegetables.,SV,USD,199.0,2014-01-30 22:22:08+00:00,2014-01-28 08:00:00+00:00,2014-02-05 02:11:01+00:00,14.0,19,"#Parent, #Woman Owned Biz, #Schooling",female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664217,300.0,300.0,Fruits & Vegetables,Food,"to buy tomatoes, onions, chili peppers, and potatoes, etc.",SV,USD,199.0,2014-01-30 22:45:48+00:00,2014-01-27 08:00:00+00:00,2014-02-03 23:22:22+00:00,14.0,12,,female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664196,700.0,700.0,Motorcycle Transport,Transportation,to purchase a motorcycle.,SV,USD,199.0,2014-01-30 22:12:51+00:00,2014-01-15 08:00:00+00:00,2014-03-01 21:15:16+00:00,20.0,23,"#Single, user_favorite",male,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664189,500.0,500.0,Livestock,Agriculture,buy cattle,SV,USD,199.0,2014-01-30 22:00:32+00:00,2014-01-27 08:00:00+00:00,2014-02-21 19:01:19+00:00,14.0,20,"#Schooling, #Parent, #Animals, user_favorite",male,bullet,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664198,450.0,450.0,Higher education costs,Education,"to pay for tuition, supplies, uniform and equipment for her daughter.",SV,USD,199.0,2014-01-30 22:15:51+00:00,2014-01-11 08:00:00+00:00,2014-02-28 01:21:13+00:00,14.0,16,,female,monthly,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664210,500.0,500.0,Agriculture,Agriculture,To rent land and buy supplies to grow pipian (a type of squash) ,SV,USD,199.0,2014-01-30 22:28:13+00:00,2014-01-29 08:00:00+00:00,2014-02-03 23:58:12+00:00,14.0,5,,male,irregular,2014-01-30,2014,January,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,664577,1000.0,1000.0,Cafe,Food,To buy a refrigerator.,SV,USD,199.0,2014-01-31 16:50:43+00:00,2014-01-17 08:00:00+00:00,2014-03-13 00:51:06+00:00,14.0,28,"#Inspiring Story, #Woman Owned Biz",female,monthly,2014-01-31,2014,January,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,665110,600.0,600.0,Personal Expenses,Personal Use,to pay off a debt that he has with an acquaintance. ,SV,USD,199.0,2014-02-03 16:47:04+00:00,2014-01-30 08:00:00+00:00,2014-02-15 18:15:44+00:00,9.0,18,"#Single, #Supporting Family, user_favorite",male,irregular,2014-02-03,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,665115,1500.0,1500.0,Personal Housing Expenses,Housing, to build a septic tank.,SV,USD,199.0,2014-02-03 16:55:05+00:00,2014-01-31 08:00:00+00:00,2014-03-22 00:19:45+00:00,39.0,59,"#Health and Sanitation, #Repeat Borrower, #Schooling",female,monthly,2014-02-03,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,665113,200.0,200.0,Clothing,Clothing,"purchase more merchandise (women's and men's underwear, blouses, pants, shorts, etc.)",SV,USD,199.0,2014-02-03 16:49:06+00:00,2014-01-30 08:00:00+00:00,2014-02-05 18:57:31+00:00,11.0,8,,female,monthly,2014-02-03,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,665114,650.0,650.0,Bakery,Food,"to purchase supplies (butter, flour, etc.) to help her reopen her bakery. ",SV,USD,199.0,2014-02-03 16:51:24+00:00,2014-01-31 08:00:00+00:00,2014-02-26 22:11:20+00:00,14.0,26,volunteer_like,female,monthly,2014-02-03,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,665867,600.0,600.0,Vehicle,Personal Use,to buy paint to paint his car.,SV,USD,199.0,2014-02-05 15:36:20+00:00,2014-01-31 08:00:00+00:00,2014-03-28 19:04:39+00:00,14.0,22,#Parent,male,monthly,2014-02-05,2014,February,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,666863,1000.0,1000.0,Pigs,Agriculture,to build a pigpen. ,SV,USD,199.0,2014-02-07 14:12:10+00:00,2014-01-30 08:00:00+00:00,2014-03-10 14:48:23+00:00,14.0,35,"#Animals, #Parent, user_favorite",male,monthly,2014-02-07,2014,February,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,666944,400.0,400.0,General Store,Retail,"to buy rice, beans, sugar, oil, salt, flour, and other products.",SV,USD,199.0,2014-02-07 20:11:44+00:00,2014-02-05 08:00:00+00:00,2014-02-11 11:29:50+00:00,14.0,16,,female,monthly,2014-02-07,2014,February,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,666910,1350.0,1500.0,Fish Selling,Food,to buy more fish to resell and ,SV,USD,199.0,2014-02-07 17:29:06+00:00,2014-01-08 08:00:00+00:00,,26.0,53,"#Elderly, #Single, user_favorite",male,monthly,2014-02-07,2014,February,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,666864,400.0,400.0,Personal Expenses,Personal Use,to cancel an outstanding debt.,SV,USD,199.0,2014-02-07 14:14:51+00:00,2014-02-05 08:00:00+00:00,2014-03-12 10:45:08+00:00,14.0,15,"#Parent, #Health and Sanitation",male,monthly,2014-02-07,2014,February,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667022,400.0,400.0,Clothing,Clothing,to buy more merchandise (clothes and herbs and spices) to have more stock to be able to respond to market demand.,SV,USD,199.0,2014-02-08 15:53:34+00:00,2014-02-07 08:00:00+00:00,2014-02-12 03:07:43+00:00,14.0,13,,female,monthly,2014-02-08,2014,February,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667892,700.0,700.0,Retail,Retail,to buy more eggs.,SV,USD,199.0,2014-02-10 22:30:54+00:00,2014-02-10 08:00:00+00:00,2014-02-21 17:27:50+00:00,14.0,22,user_favorite,male,monthly,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667869,1000.0,1000.0,Home Appliances,Personal Use,To pay for a television that he bought through an advertisement.  ,SV,USD,199.0,2014-02-10 21:50:16+00:00,2014-01-30 08:00:00+00:00,2014-03-11 17:10:13+00:00,21.0,36,user_favorite,male,monthly,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667867,800.0,800.0,Personal Housing Expenses,Housing,to buy a hectare of land.,SV,USD,199.0,2014-02-10 21:44:14+00:00,2014-01-30 08:00:00+00:00,2014-03-19 10:47:35+00:00,27.0,31,"#Parent, #Biz Durable Asset",male,monthly,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667870,300.0,300.0,Agriculture,Agriculture,to pay workers to cut and chop up fodder.,SV,USD,199.0,2014-02-10 21:51:54+00:00,2014-01-30 08:00:00+00:00,2014-02-14 00:50:41+00:00,8.0,9,,male,bullet,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667901,500.0,500.0,Clothing,Clothing,To buy more clothing.,SV,USD,199.0,2014-02-10 22:57:47+00:00,2014-02-10 08:00:00+00:00,2014-02-13 11:27:13+00:00,5.0,1,,female,bullet,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667866,400.0,400.0,Agriculture,Agriculture,to purchase fertilizer and other items for his crops.,SV,USD,199.0,2014-02-10 21:42:24+00:00,2014-01-28 08:00:00+00:00,2014-02-14 18:43:57+00:00,8.0,12,"#Elderly, #Vegan, #Supporting Family",male,bullet,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667874,1500.0,1500.0,Livestock,Agriculture,to buy two cows.,SV,USD,199.0,2014-02-10 21:55:45+00:00,2014-02-06 08:00:00+00:00,2014-03-18 15:08:13+00:00,26.0,55,"#Animals, #Elderly",female,monthly,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667873,1500.0,1500.0,Agriculture,Agriculture,"to pay workers to cut grass, shell maicillo, buy machinery and a pair of steer.",SV,USD,199.0,2014-02-10 21:53:57+00:00,2014-02-06 08:00:00+00:00,2014-03-12 23:04:30+00:00,14.0,40,"#Animals, #Job Creator",female,bullet,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667880,1000.0,1000.0,Agriculture,Agriculture,"to buy seeds, compost, fertilizers, and livestock.",SV,USD,199.0,2014-02-10 22:12:18+00:00,2014-01-30 08:00:00+00:00,2014-03-10 23:08:37+00:00,14.0,40,"user_favorite, #Elderly, #Supporting Family",male,bullet,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667895,800.0,800.0,Pigs,Agriculture,to purchase four pigs.,SV,USD,199.0,2014-02-10 22:40:23+00:00,2014-02-10 08:00:00+00:00,2014-03-19 21:17:19+00:00,14.0,30,"user_favorite, #Animals, #Woman Owned Biz",female,irregular,2014-02-10,2014,February,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667886,200.0,200.0,Food Production/Sales,Food,to buy corncob and yucca.,SV,USD,199.0,2014-02-10 22:22:26+00:00,2014-01-20 08:00:00+00:00,2014-02-13 06:41:57+00:00,8.0,8,,female,monthly,2014-02-10,2014,February,Monday
